g1759.t1	sp|Q5ZMA3|RBM24_CHICK	51.9	1.35e-57	185	sp|Q5ZMA3|RBM24_CHICK RNA-binding protein 24 OS=Gallus gallus OX=9031 GN=RBM24 PE=1 SV=2
g17599.t1	sp|P34981|TRFR_HUMAN	53.3	5.22e-25	101	sp|P34981|TRFR_HUMAN Thyrotropin-releasing hormone receptor OS=Homo sapiens OX=9606 GN=TRHR PE=1 SV=1
g17642.t1	sp|Q9WVR6|LAT2_RAT	52.7	2.21e-75	240	sp|Q9WVR6|LAT2_RAT Large neutral amino acids transporter small subunit 2 OS=Rattus norvegicus OX=10116 GN=Slc7a8 PE=1 SV=1
g17644.t1	sp|Q8BFW7|LPP_MOUSE	42.0	1.15e-06	50.1	sp|Q8BFW7|LPP_MOUSE Lipoma-preferred partner homolog OS=Mus musculus OX=10090 GN=Lpp PE=1 SV=1
g17648.t1	sp|Q90871|IRF8_CHICK	60.7	1.75e-37	148	sp|Q90871|IRF8_CHICK Interferon regulatory factor 8 OS=Gallus gallus OX=9031 GN=IRF8 PE=2 SV=1
g17648.t2	sp|Q90871|IRF8_CHICK	60.7	1.29e-37	148	sp|Q90871|IRF8_CHICK Interferon regulatory factor 8 OS=Gallus gallus OX=9031 GN=IRF8 PE=2 SV=1
g17661.t1	sp|P14272|KLKB1_RAT	34.8	3.67e-36	150	sp|P14272|KLKB1_RAT Plasma kallikrein OS=Rattus norvegicus OX=10116 GN=Klkb1 PE=1 SV=1
g17742.t1	sp|P41044|CAB32_DROME	48.4	5.36e-81	250	sp|P41044|CAB32_DROME Calbindin-32 OS=Drosophila melanogaster OX=7227 GN=Cbp53E PE=2 SV=1
g17742.t2	sp|P41044|CAB32_DROME	49.5	2.02e-81	251	sp|P41044|CAB32_DROME Calbindin-32 OS=Drosophila melanogaster OX=7227 GN=Cbp53E PE=2 SV=1
g17799.t1	sp|P0DTL6|ZTRF1_HUMAN	58.4	6.88e-136	395	sp|P0DTL6|ZTRF1_HUMAN Zinc finger TRAF-type-containing protein 1 OS=Homo sapiens OX=9606 GN=ZFTRAF1 PE=1 SV=1
g17837.t1	sp|Q5XJX1|SEGN_DANRE	44.2	1.28e-68	217	sp|Q5XJX1|SEGN_DANRE Secretagogin OS=Danio rerio OX=7955 GN=scgn PE=1 SV=1
g17841.t1	sp|Q9BWW7|SCRT1_HUMAN	56.4	1.11e-28	116	sp|Q9BWW7|SCRT1_HUMAN Transcriptional repressor scratch 1 OS=Homo sapiens OX=9606 GN=SCRT1 PE=1 SV=2
g17842.t1	sp|P51875|GNAO_CAEEL	72.0	2.24e-186	521	sp|P51875|GNAO_CAEEL Guanine nucleotide-binding protein G(o) subunit alpha OS=Caenorhabditis elegans OX=6239 GN=goa-1 PE=1 SV=3
g17851.t1	sp|Q8TE60|ATS18_HUMAN	45.3	0.0	1065	sp|Q8TE60|ATS18_HUMAN A disintegrin and metalloproteinase with thrombospondin motifs 18 OS=Homo sapiens OX=9606 GN=ADAMTS18 PE=1 SV=3
g17915.t1	sp|Q9VKA4|Y1760_DROME	30.5	1.14e-67	243	sp|Q9VKA4|Y1760_DROME Probable G-protein coupled receptor CG31760 OS=Drosophila melanogaster OX=7227 GN=CG31760 PE=1 SV=3
g17920.t1	sp|Q14028|CNGB1_HUMAN	49.2	1.37e-127	424	sp|Q14028|CNGB1_HUMAN Cyclic nucleotide-gated channel beta-1 OS=Homo sapiens OX=9606 GN=CNGB1 PE=1 SV=2
g17939.t1	sp|Q13884|SNTB1_HUMAN	51.0	1.01e-169	492	sp|Q13884|SNTB1_HUMAN Beta-1-syntrophin OS=Homo sapiens OX=9606 GN=SNTB1 PE=1 SV=3
g17976.t1	sp|Q3ZBD7|G6PI_BOVIN	71.1	2.00e-293	809	sp|Q3ZBD7|G6PI_BOVIN Glucose-6-phosphate isomerase OS=Bos taurus OX=9913 GN=GPI PE=2 SV=4
g17988.t1	sp|Q11205|SIA4B_RAT	40.3	2.30e-66	216	sp|Q11205|SIA4B_RAT CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 2 OS=Rattus norvegicus OX=10116 GN=St3gal2 PE=1 SV=1
g18009.t1	sp|Q8BU11|TOX4_MOUSE	73.4	4.03e-31	132	sp|Q8BU11|TOX4_MOUSE TOX high mobility group box family member 4 OS=Mus musculus OX=10090 GN=Tox4 PE=1 SV=3
g18009.t2	sp|Q0P5K4|TOX4_BOVIN	31.4	1.46e-31	134	sp|Q0P5K4|TOX4_BOVIN TOX high mobility group box family member 4 OS=Bos taurus OX=9913 GN=TOX4 PE=2 SV=1
g18009.t3	sp|Q0P5K4|TOX4_BOVIN	31.4	1.61e-31	134	sp|Q0P5K4|TOX4_BOVIN TOX high mobility group box family member 4 OS=Bos taurus OX=9913 GN=TOX4 PE=2 SV=1
g18019.t1	sp|Q9NY59|NSMA2_HUMAN	30.1	4.52e-57	205	sp|Q9NY59|NSMA2_HUMAN Sphingomyelin phosphodiesterase 3 OS=Homo sapiens OX=9606 GN=SMPD3 PE=1 SV=1
g18031.t1	sp|P41044|CAB32_DROME	40.2	5.54e-57	187	sp|P41044|CAB32_DROME Calbindin-32 OS=Drosophila melanogaster OX=7227 GN=Cbp53E PE=2 SV=1
g18113.t1	sp|P24721|ASGR2_MOUSE	28.7	8.13e-10	62.4	sp|P24721|ASGR2_MOUSE Asialoglycoprotein receptor 2 OS=Mus musculus OX=10090 GN=Asgr2 PE=1 SV=1
g18114.t1	sp|Q719L8|SL_CRODU	25.4	3.79e-06	49.3	sp|Q719L8|SL_CRODU Snaclec crotocetin OS=Crotalus durissus terrificus OX=8732 PE=2 SV=1
g18120.t1	sp|Q8QFX6|NRP1A_DANRE	31.7	2.53e-12	69.3	sp|Q8QFX6|NRP1A_DANRE Neuropilin-1a OS=Danio rerio OX=7955 GN=nrp1a PE=2 SV=1
g18120.t2	sp|Q8QFX6|NRP1A_DANRE	31.7	2.58e-12	69.3	sp|Q8QFX6|NRP1A_DANRE Neuropilin-1a OS=Danio rerio OX=7955 GN=nrp1a PE=2 SV=1
g18124.t1	sp|P55112|NAS4_CAEEL	37.4	3.21e-45	167	sp|P55112|NAS4_CAEEL Zinc metalloproteinase nas-4 OS=Caenorhabditis elegans OX=6239 GN=nas-4 PE=2 SV=4
g18124.t2	sp|P55112|NAS4_CAEEL	37.4	1.11e-45	167	sp|P55112|NAS4_CAEEL Zinc metalloproteinase nas-4 OS=Caenorhabditis elegans OX=6239 GN=nas-4 PE=2 SV=4
g18205.t1	sp|Q4V9Y5|CRLD2_XENTR	44.3	5.41e-38	149	sp|Q4V9Y5|CRLD2_XENTR Cysteine-rich secretory protein LCCL domain-containing 2 OS=Xenopus tropicalis OX=8364 GN=crispld2 PE=2 SV=1
g1822.t1	sp|P46023|GR101_LYMST	47.2	1.12e-109	373	sp|P46023|GR101_LYMST G-protein coupled receptor GRL101 OS=Lymnaea stagnalis OX=6523 PE=2 SV=1
g18222.t1	sp|Q76LL6|FHOD3_MOUSE	37.4	1.98e-68	245	sp|Q76LL6|FHOD3_MOUSE FH1/FH2 domain-containing protein 3 OS=Mus musculus OX=10090 GN=Fhod3 PE=1 SV=1
g18222.t2	sp|Q2V2M9|FHOD3_HUMAN	38.8	5.20e-59	216	sp|Q2V2M9|FHOD3_HUMAN FH1/FH2 domain-containing protein 3 OS=Homo sapiens OX=9606 GN=FHOD3 PE=1 SV=2
g18223.t1	sp|Q2V2M9|FHOD3_HUMAN	60.7	5.99e-107	381	sp|Q2V2M9|FHOD3_HUMAN FH1/FH2 domain-containing protein 3 OS=Homo sapiens OX=9606 GN=FHOD3 PE=1 SV=2
g18223.t2	sp|Q2V2M9|FHOD3_HUMAN	60.7	6.06e-107	381	sp|Q2V2M9|FHOD3_HUMAN FH1/FH2 domain-containing protein 3 OS=Homo sapiens OX=9606 GN=FHOD3 PE=1 SV=2
g18223.t3	sp|Q2V2M9|FHOD3_HUMAN	60.1	9.35e-85	312	sp|Q2V2M9|FHOD3_HUMAN FH1/FH2 domain-containing protein 3 OS=Homo sapiens OX=9606 GN=FHOD3 PE=1 SV=2
g18223.t4	sp|Q2V2M9|FHOD3_HUMAN	60.7	5.93e-107	381	sp|Q2V2M9|FHOD3_HUMAN FH1/FH2 domain-containing protein 3 OS=Homo sapiens OX=9606 GN=FHOD3 PE=1 SV=2
g18224.t1	sp|Q7LFX5|CHSTF_HUMAN	29.6	6.46e-49	178	sp|Q7LFX5|CHSTF_HUMAN Carbohydrate sulfotransferase 15 OS=Homo sapiens OX=9606 GN=CHST15 PE=1 SV=1
g18275.t1	sp|P26769|ADCY2_RAT	43.3	2.38e-267	785	sp|P26769|ADCY2_RAT Adenylate cyclase type 2 OS=Rattus norvegicus OX=10116 GN=Adcy2 PE=1 SV=1
g18357.t1	sp|P55088|AQP4_MOUSE	48.9	2.35e-69	222	sp|P55088|AQP4_MOUSE Aquaporin-4 OS=Mus musculus OX=10090 GN=Aqp4 PE=1 SV=2
g18367.t1	sp|Q06455|MTG8_HUMAN	43.8	4.30e-115	361	sp|Q06455|MTG8_HUMAN Protein CBFA2T1 OS=Homo sapiens OX=9606 GN=RUNX1T1 PE=1 SV=2
g18367.t2	sp|Q06455|MTG8_HUMAN	44.8	8.04e-116	363	sp|Q06455|MTG8_HUMAN Protein CBFA2T1 OS=Homo sapiens OX=9606 GN=RUNX1T1 PE=1 SV=2
g1838.t1	sp|Q6INN8|SAMH1_XENLA	45.7	5.91e-108	358	sp|Q6INN8|SAMH1_XENLA Deoxynucleoside triphosphate triphosphohydrolase SAMHD1 OS=Xenopus laevis OX=8355 GN=samhd1 PE=1 SV=2
g18426.t1	sp|Q09128|CP24A_RAT	38.8	1.65e-113	349	sp|Q09128|CP24A_RAT 1,25-dihydroxyvitamin D(3) 24-hydroxylase, mitochondrial OS=Rattus norvegicus OX=10116 GN=Cyp24a1 PE=1 SV=1
g18452.t1	sp|Q90Z10|RL13_DANRE	67.5	6.78e-83	248	sp|Q90Z10|RL13_DANRE Large ribosomal subunit protein eL13 OS=Danio rerio OX=7955 GN=rpl13 PE=1 SV=3
g18478.t1	sp|Q9QXA6|BAT1_MOUSE	54.7	2.33e-157	457	sp|Q9QXA6|BAT1_MOUSE b(0,+)-type amino acid transporter 1 OS=Mus musculus OX=10090 GN=Slc7a9 PE=1 SV=1
g18484.t1	sp|P82251|BAT1_HUMAN	52.0	4.12e-137	418	sp|P82251|BAT1_HUMAN b(0,+)-type amino acid transporter 1 OS=Homo sapiens OX=9606 GN=SLC7A9 PE=1 SV=1
g18595.t1	sp|P35556|FBN2_HUMAN	49.2	5.67e-171	597	sp|P35556|FBN2_HUMAN Fibrillin-2 OS=Homo sapiens OX=9606 GN=FBN2 PE=1 SV=3
g18647.t1	sp|Q9NSY2|STAR5_HUMAN	39.3	3.25e-45	155	sp|Q9NSY2|STAR5_HUMAN StAR-related lipid transfer protein 5 OS=Homo sapiens OX=9606 GN=STARD5 PE=1 SV=2
g18647.t2	sp|Q9NSY2|STAR5_HUMAN	40.8	7.78e-47	159	sp|Q9NSY2|STAR5_HUMAN StAR-related lipid transfer protein 5 OS=Homo sapiens OX=9606 GN=STARD5 PE=1 SV=2
g18660.t1	sp|Q9NR48|ASH1L_HUMAN	46.4	3.71e-250	827	sp|Q9NR48|ASH1L_HUMAN Histone-lysine N-methyltransferase ASH1L OS=Homo sapiens OX=9606 GN=ASH1L PE=1 SV=2
g18660.t2	sp|Q9NR48|ASH1L_HUMAN	46.1	3.23e-244	810	sp|Q9NR48|ASH1L_HUMAN Histone-lysine N-methyltransferase ASH1L OS=Homo sapiens OX=9606 GN=ASH1L PE=1 SV=2
g18672.t1	sp|P62993|GRB2_HUMAN	45.7	7.92e-07	53.1	sp|P62993|GRB2_HUMAN Growth factor receptor-bound protein 2 OS=Homo sapiens OX=9606 GN=GRB2 PE=1 SV=1
g18672.t2	sp|P62993|GRB2_HUMAN	45.7	7.14e-07	53.1	sp|P62993|GRB2_HUMAN Growth factor receptor-bound protein 2 OS=Homo sapiens OX=9606 GN=GRB2 PE=1 SV=1
g1868.t1	sp|Q2PC93|SSPO_CHICK	30.4	1.73e-160	550	sp|Q2PC93|SSPO_CHICK SCO-spondin OS=Gallus gallus OX=9031 GN=SSPO PE=2 SV=1
g18689.t1	sp|Q8BUN9|NCKX2_MOUSE	47.5	9.82e-167	495	sp|Q8BUN9|NCKX2_MOUSE Sodium/potassium/calcium exchanger 2 OS=Mus musculus OX=10090 GN=Slc24a2 PE=1 SV=1
g1869.t1	sp|Q9Y6R7|FCGBP_HUMAN	25.6	6.13e-09	65.9	sp|Q9Y6R7|FCGBP_HUMAN IgGFc-binding protein OS=Homo sapiens OX=9606 GN=FCGBP PE=1 SV=3
g18725.t1	sp|B3EWZ5|MLRP1_ACRMI	33.9	1.78e-146	489	sp|B3EWZ5|MLRP1_ACRMI MAM and LDL-receptor class A domain-containing protein 1 (Fragment) OS=Acropora millepora OX=45264 PE=1 SV=1
g18769.t1	sp|Q8VE49|DOXA1_MOUSE	33.3	8.47e-34	132	sp|Q8VE49|DOXA1_MOUSE Dual oxidase maturation factor 1 OS=Mus musculus OX=10090 GN=Duoxa1 PE=1 SV=2
g18770.t1	sp|Q9NRD9|DUOX1_HUMAN	39.6	0.0	1060	sp|Q9NRD9|DUOX1_HUMAN Dual oxidase 1 OS=Homo sapiens OX=9606 GN=DUOX1 PE=1 SV=1
g18811.t1	sp|P53355|DAPK1_HUMAN	51.9	1.35e-135	433	sp|P53355|DAPK1_HUMAN Death-associated protein kinase 1 OS=Homo sapiens OX=9606 GN=DAPK1 PE=1 SV=6
g18811.t2	sp|Q8VDF3|DAPK2_MOUSE	56.0	2.13e-126	370	sp|Q8VDF3|DAPK2_MOUSE Death-associated protein kinase 2 OS=Mus musculus OX=10090 GN=Dapk2 PE=1 SV=1
g18814.t1	sp|Q9H2S1|KCNN2_HUMAN	68.2	3.43e-187	555	sp|Q9H2S1|KCNN2_HUMAN Small conductance calcium-activated potassium channel protein 2 OS=Homo sapiens OX=9606 GN=KCNN2 PE=1 SV=2
g18833.t1	sp|Q9TYT3|SHCH1_CAEEL	39.5	5.01e-10	65.5	sp|Q9TYT3|SHCH1_CAEEL SHC-transforming protein homolog 1 OS=Caenorhabditis elegans OX=6239 GN=shc-1 PE=1 SV=2
g1891.t1	sp|P98088|MUC5A_HUMAN	31.8	8.01e-18	95.5	sp|P98088|MUC5A_HUMAN Mucin-5AC OS=Homo sapiens OX=9606 GN=MUC5AC PE=1 SV=4
g1891.t2	sp|P98088|MUC5A_HUMAN	31.8	7.78e-18	95.5	sp|P98088|MUC5A_HUMAN Mucin-5AC OS=Homo sapiens OX=9606 GN=MUC5AC PE=1 SV=4
g18930.t1	sp|P58397|ATS12_HUMAN	39.5	1.97e-226	697	sp|P58397|ATS12_HUMAN A disintegrin and metalloproteinase with thrombospondin motifs 12 OS=Homo sapiens OX=9606 GN=ADAMTS12 PE=1 SV=2
g18945.t1	sp|Q6BD04|GPR54_ORENI	36.9	4.08e-49	172	sp|Q6BD04|GPR54_ORENI G-protein coupled receptor 54 OS=Oreochromis niloticus OX=8128 GN=gpr54 PE=2 SV=1
g18948.t1	sp|Q6BD04|GPR54_ORENI	35.4	1.36e-43	157	sp|Q6BD04|GPR54_ORENI G-protein coupled receptor 54 OS=Oreochromis niloticus OX=8128 GN=gpr54 PE=2 SV=1
g18968.t1	sp|Q9VCA2|ORCT_DROME	31.5	1.06e-52	194	sp|Q9VCA2|ORCT_DROME Organic cation transporter protein OS=Drosophila melanogaster OX=7227 GN=Orct PE=1 SV=1
g18980.t1	sp|P35546|RET_MOUSE	36.1	1.90e-49	192	sp|P35546|RET_MOUSE Proto-oncogene tyrosine-protein kinase receptor Ret OS=Mus musculus OX=10090 GN=Ret PE=1 SV=2
g19017.t1	sp|Q63415|PCSK6_RAT	55.1	5.06e-229	665	sp|Q63415|PCSK6_RAT Proprotein convertase subtilisin/kexin type 6 OS=Rattus norvegicus OX=10116 GN=Pcsk6 PE=1 SV=1
g19027.t1	sp|Q8JG64|PDIA3_CHICK	56.3	2.02e-172	499	sp|Q8JG64|PDIA3_CHICK Protein disulfide-isomerase A3 OS=Gallus gallus OX=9031 GN=PDIA3 PE=2 SV=1
g19034.t1	sp|Q24322|SEM1A_DROME	40.3	9.68e-99	331	sp|Q24322|SEM1A_DROME Semaphorin-1A OS=Drosophila melanogaster OX=7227 GN=Sema1a PE=1 SV=3
g19034.t2	sp|Q24322|SEM1A_DROME	40.3	1.53e-98	331	sp|Q24322|SEM1A_DROME Semaphorin-1A OS=Drosophila melanogaster OX=7227 GN=Sema1a PE=1 SV=3
g19034.t3	sp|Q24322|SEM1A_DROME	40.3	1.10e-98	331	sp|Q24322|SEM1A_DROME Semaphorin-1A OS=Drosophila melanogaster OX=7227 GN=Sema1a PE=1 SV=3
g19034.t4	sp|Q24322|SEM1A_DROME	40.3	6.04e-99	331	sp|Q24322|SEM1A_DROME Semaphorin-1A OS=Drosophila melanogaster OX=7227 GN=Sema1a PE=1 SV=3
g19050.t1	sp|Q7Z401|MYCPP_HUMAN	50.6	1.62e-281	839	sp|Q7Z401|MYCPP_HUMAN C-myc promoter-binding protein OS=Homo sapiens OX=9606 GN=DENND4A PE=1 SV=2
g19162.t1	sp|Q6P3J5|EF2_DANRE	79.5	0.0	1347	sp|Q6P3J5|EF2_DANRE Elongation factor 2b OS=Danio rerio OX=7955 GN=eef2b PE=1 SV=1
g19297.t1	sp|S4R2P9|NAC3_MOUSE	29.8	5.65e-88	300	sp|S4R2P9|NAC3_MOUSE Sodium/calcium exchanger 3 OS=Mus musculus OX=10090 GN=Slc8a3 PE=1 SV=1
g19297.t2	sp|S4R2P9|NAC3_MOUSE	30.3	1.11e-90	307	sp|S4R2P9|NAC3_MOUSE Sodium/calcium exchanger 3 OS=Mus musculus OX=10090 GN=Slc8a3 PE=1 SV=1
g19297.t3	sp|S4R2P9|NAC3_MOUSE	30.6	6.98e-88	299	sp|S4R2P9|NAC3_MOUSE Sodium/calcium exchanger 3 OS=Mus musculus OX=10090 GN=Slc8a3 PE=1 SV=1
g19341.t1	sp|Q95218|DMBT1_RABIT	28.5	5.08e-113	391	sp|Q95218|DMBT1_RABIT Scavenger receptor cysteine-rich domain-containing protein DMBT1 OS=Oryctolagus cuniculus OX=9986 GN=Dmbt1 PE=1 SV=2
g19341.t2	sp|Q95218|DMBT1_RABIT	28.7	6.37e-114	394	sp|Q95218|DMBT1_RABIT Scavenger receptor cysteine-rich domain-containing protein DMBT1 OS=Oryctolagus cuniculus OX=9986 GN=Dmbt1 PE=1 SV=2
g19401.t1	sp|O13168|TLE3B_DANRE	65.8	0.0	892	sp|O13168|TLE3B_DANRE Transducin-like enhancer protein 3-B OS=Danio rerio OX=7955 GN=tle3b PE=1 SV=2
g19401.t2	sp|O13168|TLE3B_DANRE	66.0	0.0	894	sp|O13168|TLE3B_DANRE Transducin-like enhancer protein 3-B OS=Danio rerio OX=7955 GN=tle3b PE=1 SV=2
g19401.t3	sp|O13168|TLE3B_DANRE	65.3	0.0	894	sp|O13168|TLE3B_DANRE Transducin-like enhancer protein 3-B OS=Danio rerio OX=7955 GN=tle3b PE=1 SV=2
g19402.t1	sp|P08708|RS17_HUMAN	79.1	2.22e-69	207	sp|P08708|RS17_HUMAN Small ribosomal subunit protein eS17 OS=Homo sapiens OX=9606 GN=RPS17 PE=1 SV=2
g19405.t1	sp|O08856|ELL_MOUSE	26.7	3.17e-42	163	sp|O08856|ELL_MOUSE RNA polymerase II elongation factor ELL OS=Mus musculus OX=10090 GN=Ell PE=2 SV=2
g19479.t1	sp|P53405|ISL1_DANRE	66.7	5.34e-150	431	sp|P53405|ISL1_DANRE Insulin gene enhancer protein isl-1 OS=Danio rerio OX=7955 GN=isl1 PE=2 SV=1
g19479.t2	sp|P53405|ISL1_DANRE	70.5	2.60e-153	438	sp|P53405|ISL1_DANRE Insulin gene enhancer protein isl-1 OS=Danio rerio OX=7955 GN=isl1 PE=2 SV=1
g19484.t1	sp|O01404|PHM_DROME	46.6	2.08e-92	285	sp|O01404|PHM_DROME Peptidylglycine alpha-hydroxylating monooxygenase OS=Drosophila melanogaster OX=7227 GN=Phm PE=1 SV=2
g19492.t1	sp|Q91987|NTRK2_CHICK	39.2	1.97e-149	460	sp|Q91987|NTRK2_CHICK BDNF/NT-3 growth factors receptor OS=Gallus gallus OX=9031 GN=NTRK2 PE=1 SV=1
g19492.t2	sp|Q91987|NTRK2_CHICK	39.9	1.50e-154	473	sp|Q91987|NTRK2_CHICK BDNF/NT-3 growth factors receptor OS=Gallus gallus OX=9031 GN=NTRK2 PE=1 SV=1
g19492.t3	sp|Q91987|NTRK2_CHICK	39.1	6.00e-149	459	sp|Q91987|NTRK2_CHICK BDNF/NT-3 growth factors receptor OS=Gallus gallus OX=9031 GN=NTRK2 PE=1 SV=1
g19492.t4	sp|Q91987|NTRK2_CHICK	39.0	2.69e-150	462	sp|Q91987|NTRK2_CHICK BDNF/NT-3 growth factors receptor OS=Gallus gallus OX=9031 GN=NTRK2 PE=1 SV=1
g19492.t5	sp|Q91987|NTRK2_CHICK	39.4	7.43e-152	468	sp|Q91987|NTRK2_CHICK BDNF/NT-3 growth factors receptor OS=Gallus gallus OX=9031 GN=NTRK2 PE=1 SV=1
g19514.t1	sp|Q8N6G6|ATL1_HUMAN	30.6	2.93e-158	521	sp|Q8N6G6|ATL1_HUMAN ADAMTS-like protein 1 OS=Homo sapiens OX=9606 GN=ADAMTSL1 PE=1 SV=4
g19514.t2	sp|Q8N6G6|ATL1_HUMAN	30.2	3.62e-155	512	sp|Q8N6G6|ATL1_HUMAN ADAMTS-like protein 1 OS=Homo sapiens OX=9606 GN=ADAMTSL1 PE=1 SV=4
g19525.t1	sp|O01727|RS6_BRAFL	63.8	1.44e-87	261	sp|O01727|RS6_BRAFL Small ribosomal subunit protein eS6 OS=Branchiostoma floridae OX=7739 GN=RPS6 PE=3 SV=1
g19541.t1	sp|Q7SZ59|RASLC_DANRE	46.9	2.41e-59	191	sp|Q7SZ59|RASLC_DANRE Ras-like protein family member 12 OS=Danio rerio OX=7955 GN=RASL12 PE=2 SV=1
g19633.t1	sp|Q92482|AQP3_HUMAN	53.4	8.34e-93	280	sp|Q92482|AQP3_HUMAN Aquaporin-3 OS=Homo sapiens OX=9606 GN=AQP3 PE=1 SV=2
g19651.t1	sp|P08478|AMDA_XENLA	47.1	7.62e-92	308	sp|P08478|AMDA_XENLA Peptidyl-glycine alpha-amidating monooxygenase A OS=Xenopus laevis OX=8355 GN=pam-a PE=1 SV=3
g19659.t1	sp|Q6PD21|SHB_MOUSE	45.2	2.13e-42	161	sp|Q6PD21|SHB_MOUSE SH2 domain-containing adapter protein B OS=Mus musculus OX=10090 GN=Shb PE=1 SV=2
g19659.t2	sp|Q6PD21|SHB_MOUSE	45.2	4.52e-42	161	sp|Q6PD21|SHB_MOUSE SH2 domain-containing adapter protein B OS=Mus musculus OX=10090 GN=Shb PE=1 SV=2
g19671.t1	sp|Q10656|EGL15_CAEEL	39.9	9.42e-60	223	sp|Q10656|EGL15_CAEEL Myoblast growth factor receptor egl-15 OS=Caenorhabditis elegans OX=6239 GN=egl-15 PE=1 SV=1
g19703.t1	sp|Q6BD04|GPR54_ORENI	36.8	7.75e-48	168	sp|Q6BD04|GPR54_ORENI G-protein coupled receptor 54 OS=Oreochromis niloticus OX=8128 GN=gpr54 PE=2 SV=1
g19703.t2	sp|Q969F8|KISSR_HUMAN	47.5	1.26e-17	80.1	sp|Q969F8|KISSR_HUMAN KiSS-1 receptor OS=Homo sapiens OX=9606 GN=KISS1R PE=1 SV=2
g19713.t1	sp|Q40784|AAPC_CENCI	38.7	2.09e-55	184	sp|Q40784|AAPC_CENCI Putative glucose-6-phosphate 1-epimerase OS=Cenchrus ciliaris OX=35872 PE=2 SV=1
g19752.t1	sp|Q7SIH1|A2MG_BOVIN	39.1	2.40e-26	114	sp|Q7SIH1|A2MG_BOVIN Alpha-2-macroglobulin OS=Bos taurus OX=9913 GN=A2M PE=1 SV=2
g19753.t1	sp|P01023|A2MG_HUMAN	31.5	1.00e-182	581	sp|P01023|A2MG_HUMAN Alpha-2-macroglobulin OS=Homo sapiens OX=9606 GN=A2M PE=1 SV=3
g19783.t1	sp|Q8NFF2|NCKX4_HUMAN	36.0	5.34e-91	291	sp|Q8NFF2|NCKX4_HUMAN Sodium/potassium/calcium exchanger 4 OS=Homo sapiens OX=9606 GN=SLC24A4 PE=1 SV=2
g19815.t1	sp|Q15822|ACHA2_HUMAN	53.9	6.03e-158	465	sp|Q15822|ACHA2_HUMAN Neuronal acetylcholine receptor subunit alpha-2 OS=Homo sapiens OX=9606 GN=CHRNA2 PE=1 SV=2
g19824.t1	sp|Q9HCF6|TRPM3_HUMAN	33.2	6.34e-95	325	sp|Q9HCF6|TRPM3_HUMAN Transient receptor potential cation channel subfamily M member 3 OS=Homo sapiens OX=9606 GN=TRPM3 PE=1 SV=4
g19826.t1	sp|Q9HCF6|TRPM3_HUMAN	37.7	5.69e-108	359	sp|Q9HCF6|TRPM3_HUMAN Transient receptor potential cation channel subfamily M member 3 OS=Homo sapiens OX=9606 GN=TRPM3 PE=1 SV=4
g19828.t1	sp|Q6BD04|GPR54_ORENI	33.6	2.16e-37	141	sp|Q6BD04|GPR54_ORENI G-protein coupled receptor 54 OS=Oreochromis niloticus OX=8128 GN=gpr54 PE=2 SV=1
g19833.t1	sp|P22770|ACHA7_CHICK	40.2	5.74e-119	362	sp|P22770|ACHA7_CHICK Neuronal acetylcholine receptor subunit alpha-7 OS=Gallus gallus OX=9031 GN=CHRNA7 PE=1 SV=1
g19833.t2	sp|P48180|ACH1_CAEEL	39.9	4.91e-116	355	sp|P48180|ACH1_CAEEL Acetylcholine receptor subunit alpha-type acr-16 OS=Caenorhabditis elegans OX=6239 GN=acr-16 PE=2 SV=1
g19868.t1	sp|P49746|TSP3_HUMAN	49.4	4.70e-194	587	sp|P49746|TSP3_HUMAN Thrombospondin-3 OS=Homo sapiens OX=9606 GN=THBS3 PE=1 SV=1
g19872.t1	sp|Q3T025|RL17_BOVIN	76.1	1.13e-97	283	sp|Q3T025|RL17_BOVIN Large ribosomal subunit protein uL22 OS=Bos taurus OX=9913 GN=RPL17 PE=2 SV=3
g19882.t1	sp|P20342|RS15_XENLA	83.6	1.66e-83	244	sp|P20342|RS15_XENLA Small ribosomal subunit protein uS19 OS=Xenopus laevis OX=8355 GN=rps15 PE=1 SV=3
g19896.t1	sp|Q9P2N4|ATS9_HUMAN	31.7	4.65e-19	90.1	sp|Q9P2N4|ATS9_HUMAN A disintegrin and metalloproteinase with thrombospondin motifs 9 OS=Homo sapiens OX=9606 GN=ADAMTS9 PE=1 SV=4
g19905.t1	sp|Q9Z1N9|UN13B_MOUSE	52.3	0.0	1733	sp|Q9Z1N9|UN13B_MOUSE Protein unc-13 homolog B OS=Mus musculus OX=10090 GN=Unc13b PE=1 SV=2
g19905.t2	sp|Q9Z1N9|UN13B_MOUSE	53.8	0.0	1754	sp|Q9Z1N9|UN13B_MOUSE Protein unc-13 homolog B OS=Mus musculus OX=10090 GN=Unc13b PE=1 SV=2
g19905.t3	sp|Q9Z1N9|UN13B_MOUSE	53.8	0.0	1755	sp|Q9Z1N9|UN13B_MOUSE Protein unc-13 homolog B OS=Mus musculus OX=10090 GN=Unc13b PE=1 SV=2
g19905.t4	sp|Q9Z1N9|UN13B_MOUSE	53.7	0.0	1744	sp|Q9Z1N9|UN13B_MOUSE Protein unc-13 homolog B OS=Mus musculus OX=10090 GN=Unc13b PE=1 SV=2
